game_id,market,selection,line,price,odds_type,source_url,captured_utc
espn:401909094,total,line 232.5,232.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:09Z
espn:401909094,spread,home -7.5,-7.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:09Z
espn:401909095,total,line 223.5,223.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:10Z
espn:401909095,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:10Z
espn:401909096,total,line 225.5,225.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:10Z
espn:401909096,spread,home -6.5,-6.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:10Z
espn:401909277,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909277,spread,home +1.5,1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909278,total,line 232.5,232.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909278,spread,home -11.5,-11.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909279,total,line 225.5,225.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909279,spread,home +7.5,7.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909280,total,line 231.5,231.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909280,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909282,total,line 241.5,241.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909282,spread,home -3.5,-3.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909283,total,line 227.5,227.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909283,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909285,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909285,spread,home +1.5,1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909286,total,line 233.5,233.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909286,spread,home +2.5,2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T02:55:16Z
espn:401909088,total,line 221.5,221.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:10Z
espn:401909088,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:10Z
espn:401909089,total,line 231.5,231.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:10Z
espn:401909089,spread,home -5.5,-5.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:10Z
espn:401909090,total,line 230.5,230.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:10Z
espn:401909090,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:10Z
espn:401909834,total,line 233.5,233.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909834,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909835,total,line 238.5,238.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909835,spread,home -6.5,-6.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909091,total,line 242.5,242.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909091,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909836,total,line 226.5,226.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909836,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909838,total,line 241.5,241.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909838,spread,home +2.5,2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909839,total,line 242.5,242.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909839,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909840,total,line 227.5,227.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909840,spread,home -8.5,-8.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909092,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909092,spread,home -4.5,-4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909841,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909841,spread,home -4.5,-4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:11Z
espn:401909093,total,line 234.5,234.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:12Z
espn:401909093,spread,home -4.5,-4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:12Z
espn:401909094,total,line 232.5,232.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:12Z
espn:401909094,spread,home -7.5,-7.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:12Z
espn:401909095,total,line 223.5,223.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:12Z
espn:401909095,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:12Z
espn:401909096,total,line 225.5,225.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:12Z
espn:401909096,spread,home -6.5,-6.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:12Z
espn:401909277,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909277,spread,home +1.5,1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909278,total,line 232.5,232.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909278,spread,home -11.5,-11.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909279,total,line 225.5,225.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909279,spread,home +7.5,7.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909280,total,line 231.5,231.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909280,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909282,total,line 241.5,241.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909282,spread,home -3.5,-3.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909283,total,line 227.5,227.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909283,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909285,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909285,spread,home +1.5,1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909286,total,line 233.5,233.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909286,spread,home +2.5,2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T03:14:18Z
espn:401909088,total,line 221.5,221.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:20Z
espn:401909088,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:20Z
espn:401909089,total,line 231.5,231.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:20Z
espn:401909089,spread,home -5.5,-5.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:20Z
espn:401909090,total,line 230.5,230.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:20Z
espn:401909090,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:20Z
espn:401909834,total,line 233.5,233.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909834,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909835,total,line 238.5,238.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909835,spread,home -6.5,-6.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909091,total,line 242.5,242.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909091,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909836,total,line 226.5,226.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909836,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909838,total,line 241.5,241.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909838,spread,home +2.5,2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909839,total,line 242.5,242.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909839,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909840,total,line 227.5,227.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909840,spread,home -8.5,-8.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909092,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909092,spread,home -4.5,-4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909841,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909841,spread,home -4.5,-4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909093,total,line 234.5,234.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909093,spread,home -4.5,-4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909094,total,line 232.5,232.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909094,spread,home -7.5,-7.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:21Z
espn:401909095,total,line 223.5,223.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:22Z
espn:401909095,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:22Z
espn:401909096,total,line 225.5,225.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:22Z
espn:401909096,spread,home -6.5,-6.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:22Z
espn:401909277,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909277,spread,home +1.5,1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909278,total,line 232.5,232.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909278,spread,home -11.5,-11.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909279,total,line 225.5,225.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909279,spread,home +7.5,7.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909280,total,line 231.5,231.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909280,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909282,total,line 241.5,241.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909282,spread,home -3.5,-3.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909283,total,line 227.5,227.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909283,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909285,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909285,spread,home +1.5,1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909286,total,line 233.5,233.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909286,spread,home +2.5,2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T04:40:28Z
espn:401909088,total,line 221.5,221.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:37Z
espn:401909088,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:37Z
espn:401909089,total,line 231.5,231.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:37Z
espn:401909089,spread,home -5.5,-5.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:37Z
espn:401909090,total,line 230.5,230.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:37Z
espn:401909090,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:37Z
espn:401909834,total,line 233.5,233.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909834,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909835,total,line 238.5,238.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909835,spread,home -6.5,-6.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909091,total,line 242.5,242.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909091,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909836,total,line 226.5,226.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909836,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909838,total,line 241.5,241.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909838,spread,home +2.5,2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909839,total,line 242.5,242.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909839,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909840,total,line 227.5,227.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909840,spread,home -8.5,-8.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909092,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909092,spread,home -4.5,-4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909841,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909841,spread,home -4.5,-4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:38Z
espn:401909093,total,line 234.5,234.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:39Z
espn:401909093,spread,home -4.5,-4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:39Z
espn:401909094,total,line 232.5,232.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:39Z
espn:401909094,spread,home -7.5,-7.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:39Z
espn:401909095,total,line 223.5,223.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:40Z
espn:401909095,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:40Z
espn:401909096,total,line 225.5,225.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:40Z
espn:401909096,spread,home -6.5,-6.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:40Z
espn:401909277,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909277,spread,home +1.5,1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909278,total,line 232.5,232.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909278,spread,home -11.5,-11.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909279,total,line 225.5,225.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909279,spread,home +7.5,7.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909280,total,line 231.5,231.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909280,spread,home -2.5,-2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909282,total,line 241.5,241.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909282,spread,home -3.5,-3.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909283,total,line 227.5,227.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909283,spread,home +4.5,4.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909285,total,line 235.5,235.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909285,spread,home +1.5,1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909286,total,line 233.5,233.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909286,spread,home +2.5,2.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:47:45Z
espn:401909088,total,line 221.5,221.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:55:17Z
espn:401909088,spread,home -1.5,-1.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:55:17Z
espn:401909089,total,line 231.5,231.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:55:17Z
espn:401909089,spread,home -5.5,-5.5,-110.0,market_reference,https://site.web.api.espn.com/apis/site/v2/sports/basketball/nba/scoreboard,2026-09-21T19:55:17Z
